STATECODE,STATE,SEX,AGE,POP2000,POP2008
41,South Carolina,M,54,20965,28952
41,South Carolina,M,55,21366,27992
41,South Carolina,M,56,20706,27572
41,South Carolina,M,57,21053,27348
41,South Carolina,M,58,18908,27561
41,South Carolina,M,59,17955,26947
41,South Carolina,M,60,17484,27196
41,South Carolina,M,61,16156,27866
41,South Carolina,M,62,15580,21434
41,South Carolina,M,63,14679,21879
41,South Carolina,M,64,14803,21114
41,South Carolina,M,65,15195,20832
41,South Carolina,M,66,13641,18352
41,South Carolina,M,67,13369,16854
41,South Carolina,M,68,12553,16315
41,South Carolina,M,69,12226,14681
41,South Carolina,M,70,12104,13938
41,South Carolina,M,71,11186,12595
41,South Carolina,M,72,10956,12392
41,South Carolina,M,73,10145,12492
41,South Carolina,M,74,9678,10987
41,South Carolina,M,75,9457,10600
41,South Carolina,M,76,8829,9705
41,South Carolina,M,77,8065,9294
41,South Carolina,M,78,7525,8853
41,South Carolina,M,79,6751,8010
41,South Carolina,M,80,6183,7647
41,South Carolina,M,81,5043,6671
41,South Carolina,M,82,4434,6189
41,South Carolina,M,83,3805,5636
41,South Carolina,M,84,3212,5156
41,South Carolina,M,85,13358,24244
41,South Carolina,F,0,26650,29854
41,South Carolina,F,1,25719,30618
41,South Carolina,F,2,25320,29975
41,South Carolina,F,3,25168,28819
41,South Carolina,F,4,25910,28631
41,South Carolina,F,5,26111,28265
41,South Carolina,F,6,26657,28644
41,South Carolina,F,7,27854,29096
41,South Carolina,F,8,28798,28621
41,South Carolina,F,9,29225,27657
41,South Carolina,F,10,30192,27283
41,South Carolina,F,11,29130,26969
41,South Carolina,F,12,28295,27841
41,South Carolina,F,13,27606,28025
41,South Carolina,F,14,27841,28557
41,South Carolina,F,15,27808,29722
41,South Carolina,F,16,27380,30711
41,South Carolina,F,17,27647,31086
41,South Carolina,F,18,29371,32368
41,South Carolina,F,19,30774,31360
41,South Carolina,F,20,29734,29010
41,South Carolina,F,21,28404,28846
41,South Carolina,F,22,27272,28814
41,South Carolina,F,23,26493,28918
41,South Carolina,F,24,24977,28343
41,South Carolina,F,25,26072,28952
41,South Carolina,F,26,25968,29297
41,South Carolina,F,27,26932,30346
41,South Carolina,F,28,28126,31337
41,South Carolina,F,29,29551,29578
41,South Carolina,F,30,29490,29034
41,South Carolina,F,31,28279,28015
41,South Carolina,F,32,27696,26924
41,South Carolina,F,33,27832,27734
41,South Carolina,F,34,29307,27706
41,South Carolina,F,35,31047,28486
41,South Carolina,F,36,32496,30244
41,South Carolina,F,37,31479,31651
41,South Carolina,F,38,31831,31249
41,South Carolina,F,39,31923,30255
41,South Carolina,F,40,32765,29651
41,South Carolina,F,41,31489,29410
41,South Carolina,F,42,32025,31322
41,South Carolina,F,43,32264,32788
41,South Carolina,F,44,31105,34387
41,South Carolina,F,45,31470,33250
41,South Carolina,F,46,30553,33508
41,South Carolina,F,47,30130,33408
41,South Carolina,F,48,29062,34403
41,South Carolina,F,49,28571,32974
41,South Carolina,F,50,28869,33470
41,South Carolina,F,51,27639,33838
41,South Carolina,F,52,28190,32544
41,South Carolina,F,53,29802,32988
41,South Carolina,F,54,22564,32250
41,South Carolina,F,55,22558,32140
41,South Carolina,F,56,22084,30747
41,South Carolina,F,57,22982,30732
41,South Carolina,F,58,20724,30767
41,South Carolina,F,59,19717,29635
41,South Carolina,F,60,18896,30658
41,South Carolina,F,61,17745,31289
41,South Carolina,F,62,17567,24134
41,South Carolina,F,63,16963,23894
41,South Carolina,F,64,17045,23479
41,South Carolina,F,65,17168,23672
41,South Carolina,F,66,15967,20913
41,South Carolina,F,67,15793,19468
41,South Carolina,F,68,15359,18498
41,South Carolina,F,69,14502,17133
41,South Carolina,F,70,14708,16652
41,South Carolina,F,71,14189,15742
41,South Carolina,F,72,14335,15562
41,South Carolina,F,73,13788,15399
41,South Carolina,F,74,13539,14129
41,South Carolina,F,75,13555,13845
41,South Carolina,F,76,12935,13508
41,South Carolina,F,77,12191,12551
41,South Carolina,F,78,11689,12328
41,South Carolina,F,79,10984,11664
41,South Carolina,F,80,10610,11545
41,South Carolina,F,81,8738,10784
41,South Carolina,F,82,8086,10163
41,South Carolina,F,83,7365,9861
41,South Carolina,F,84,6741,9075
41,South Carolina,F,85,37523,52360
42,South Dakota,M,0,5312,6302
42,South Dakota,M,1,5306,6136
42,South Dakota,M,2,5063,5806
42,South Dakota,M,3,5199,5811
42,South Dakota,M,4,5228,5692
42,South Dakota,M,5,5261,5452
42,South Dakota,M,6,5487,5291
42,South Dakota,M,7,5501,5261
42,South Dakota,M,8,5751,5368
42,South Dakota,M,9,5854,5495
42,South Dakota,M,10,5986,5186
42,South Dakota,M,11,6044,5361
42,South Dakota,M,12,5906,5445
42,South Dakota,M,13,6136,5398
42,South Dakota,M,14,6478,5707
42,South Dakota,M,15,6518,5718
42,South Dakota,M,16,6393,5948
42,South Dakota,M,17,6456,6041
42,South Dakota,M,18,6621,5617
42,South Dakota,M,19,6192,6114
42,South Dakota,M,20,6088,6198
42,South Dakota,M,21,5528,5962
42,South Dakota,M,22,5083,6046
42,South Dakota,M,23,5112,6133
42,South Dakota,M,24,4705,6005
42,South Dakota,M,25,4592,5180
42,South Dakota,M,26,4275,6331
42,South Dakota,M,27,4230,5849
42,South Dakota,M,28,4537,5292
42,South Dakota,M,29,4674,5223
42,South Dakota,M,30,4749,4764
42,South Dakota,M,31,4566,4848
42,South Dakota,M,32,4419,4431
42,South Dakota,M,33,4502,4761
42,South Dakota,M,34,4739,4342
42,South Dakota,M,35,5030,4289
42,South Dakota,M,36,5441,4647
42,South Dakota,M,37,5732,4844
42,South Dakota,M,38,5778,4837
42,South Dakota,M,39,5760,4690
42,South Dakota,M,40,5922,4649
42,South Dakota,M,41,5758,4543
42,South Dakota,M,42,5961,4920
42,South Dakota,M,43,5892,5150
42,South Dakota,M,44,5900,5534
42,South Dakota,M,45,5699,5843
42,South Dakota,M,46,5770,5890
42,South Dakota,M,47,5505,5942
42,South Dakota,M,48,5391,5956
42,South Dakota,M,49,5114,5917
42,South Dakota,M,50,5032,5970
42,South Dakota,M,51,4759,5902
42,South Dakota,M,52,4591,5897
42,South Dakota,M,53,4646,5674
42,South Dakota,M,54,3564,5791
42,South Dakota,M,55,3501,5473
42,South Dakota,M,56,3432,5428
42,South Dakota,M,57,3590,5149
42,South Dakota,M,58,3205,5082
42,South Dakota,M,59,3033,4890
42,South Dakota,M,60,2944,4761
42,South Dakota,M,61,2777,4770
42,South Dakota,M,62,2694,3696
42,South Dakota,M,63,2768,3619
42,South Dakota,M,64,2814,3638
42,South Dakota,M,65,2620,3604
42,South Dakota,M,66,2495,3182
42,South Dakota,M,67,2446,2952
42,South Dakota,M,68,2543,2815
42,South Dakota,M,69,2470,2612
42,South Dakota,M,70,2531,2432
42,South Dakota,M,71,2485,2450
42,South Dakota,M,72,2435,2396
42,South Dakota,M,73,2321,2253
42,South Dakota,M,74,2213,2069
42,South Dakota,M,75,2212,1967
42,South Dakota,M,76,2253,1921
42,South Dakota,M,77,1934,1912
42,South Dakota,M,78,1817,1897
42,South Dakota,M,79,1706,1782
42,South Dakota,M,80,1613,1693
42,South Dakota,M,81,1401,1553
42,South Dakota,M,82,1264,1416
42,South Dakota,M,83,1115,1353
42,South Dakota,M,84,996,1344
42,South Dakota,M,85,4796,6732
42,South Dakota,F,0,5016,6066
42,South Dakota,F,1,4977,5990
42,South Dakota,F,2,4888,5618
42,South Dakota,F,3,4964,5621
42,South Dakota,F,4,5061,5524
42,South Dakota,F,5,5013,5285
42,South Dakota,F,6,5124,5115
42,South Dakota,F,7,5315,5141
42,South Dakota,F,8,5441,5032
42,South Dakota,F,9,5416,5071
42,South Dakota,F,10,5732,5019
42,South Dakota,F,11,5719,5090
42,South Dakota,F,12,5824,5246
42,South Dakota,F,13,5871,5182
42,South Dakota,F,14,5891,5300
42,South Dakota,F,15,6032,5455
42,South Dakota,F,16,6194,5637
42,South Dakota,F,17,6155,5499
42,South Dakota,F,18,5994,5390
42,South Dakota,F,19,5922,5898
42,South Dakota,F,20,6019,6020
42,South Dakota,F,21,5446,5923
42,South Dakota,F,22,5112,5699
42,South Dakota,F,23,4737,5398
42,South Dakota,F,24,4352,5399
42,South Dakota,F,25,4377,4972
42,South Dakota,F,26,4236,5823
42,South Dakota,F,27,4105,5173
42,South Dakota,F,28,4366,5371
42,South Dakota,F,29,4712,4640
42,South Dakota,F,30,4501,4713
42,South Dakota,F,31,4496,4542
42,South Dakota,F,32,4271,4455
42,South Dakota,F,33,4397,4343
42,South Dakota,F,34,4738,4395
42,South Dakota,F,35,5161,4122
42,South Dakota,F,36,5470,4462
42,South Dakota,F,37,5620,4906
42,South Dakota,F,38,5727,4497
42,South Dakota,F,39,5963,4641
42,South Dakota,F,40,6013,4362
42,South Dakota,F,41,5842,4583
42,South Dakota,F,42,5757,4891
42,South Dakota,F,43,5807,5216
42,South Dakota,F,44,5748,5535
42,South Dakota,F,45,5607,5676
42,South Dakota,F,46,5542,5806
42,South Dakota,F,47,5256,6048
42,South Dakota,F,48,5244,6058
42,South Dakota,F,49,4943,5850
42,South Dakota,F,50,4731,5712
42,South Dakota,F,51,4537,6007
42,South Dakota,F,52,4363,5882
42,South Dakota,F,53,4448,5728
42,South Dakota,F,54,3487,5772
42,South Dakota,F,55,3459,5458
42,South Dakota,F,56,3654,5443
42,South Dakota,F,57,3605,5184
42,South Dakota,F,58,3249,4944
42,South Dakota,F,59,3064,4699
42,South Dakota,F,60,3033,4640
42,South Dakota,F,61,3077,4600
42,South Dakota,F,62,2964,3717
42,South Dakota,F,63,2916,3610
42,South Dakota,F,64,2868,3898
42,South Dakota,F,65,2876,3745
42,South Dakota,F,66,2795,3273
42,South Dakota,F,67,2833,3059
42,South Dakota,F,68,2940,2946
42,South Dakota,F,69,2986,2924
42,South Dakota,F,70,2860,2756
42,South Dakota,F,71,2841,2663
42,South Dakota,F,72,2713,2543
42,South Dakota,F,73,2811,2538
42,South Dakota,F,74,2716,2469
42,South Dakota,F,75,2579,2453
42,South Dakota,F,76,2594,2557
42,South Dakota,F,77,2494,2572
42,South Dakota,F,78,2514,2401
42,South Dakota,F,79,2417,2355
42,South Dakota,F,80,2261,2240
42,South Dakota,F,81,2118,2272
42,South Dakota,F,82,2017,2146
42,South Dakota,F,83,1969,1977
42,South Dakota,F,84,1741,1963
42,South Dakota,F,85,11427,13913
43,Tennessee,M,0,38916,43537
43,Tennessee,M,1,38569,43343
43,Tennessee,M,2,38157,42592
43,Tennessee,M,3,37780,41530
43,Tennessee,M,4,38789,41627
43,Tennessee,M,5,39442,40758
43,Tennessee,M,6,39262,40963
43,Tennessee,M,7,40356,42287
43,Tennessee,M,8,41016,41043
43,Tennessee,M,9,42320,40944
43,Tennessee,M,10,42550,40654
43,Tennessee,M,11,41206,40248
43,Tennessee,M,12,40226,41261
43,Tennessee,M,13,39531,41969
43,Tennessee,M,14,40064,41759
43,Tennessee,M,15,40192,42830
43,Tennessee,M,16,39892,43238
43,Tennessee,M,17,40539,44452
43,Tennessee,M,18,40468,41883
43,Tennessee,M,19,41056,38818
43,Tennessee,M,20,40512,37573
43,Tennessee,M,21,38980,37588
43,Tennessee,M,22,37950,39120
43,Tennessee,M,23,37456,40392
43,Tennessee,M,24,36332,40083
43,Tennessee,M,25,38133,40499
43,Tennessee,M,26,37968,41475
43,Tennessee,M,27,38758,45410
43,Tennessee,M,28,40577,46376
43,Tennessee,M,29,43017,44094
43,Tennessee,M,30,43615,42211
43,Tennessee,M,31,40420,39868
43,Tennessee,M,32,39261,38181
43,Tennessee,M,33,39356,40291
43,Tennessee,M,34,40748,39200
43,Tennessee,M,35,43882,40644
43,Tennessee,M,36,44798,42462
43,Tennessee,M,37,43835,44641
43,Tennessee,M,38,43731,45331
43,Tennessee,M,39,43970,41921
43,Tennessee,M,40,45343,41233
43,Tennessee,M,41,43906,40829
43,Tennessee,M,42,43924,42818
43,Tennessee,M,43,43962,45398
43,Tennessee,M,44,42415,46350
43,Tennessee,M,45,43100,45330
43,Tennessee,M,46,42058,45200
43,Tennessee,M,47,39777,45227
43,Tennessee,M,48,39077,45922
43,Tennessee,M,49,38435,44568
43,Tennessee,M,50,38895,44284
43,Tennessee,M,51,38068,44243
43,Tennessee,M,52,38330,42537
43,Tennessee,M,53,40500,42786
43,Tennessee,M,54,29582,41972
43,Tennessee,M,55,30139,39294
43,Tennessee,M,56,29736,38531
43,Tennessee,M,57,30384,38026
43,Tennessee,M,58,27592,38204
43,Tennessee,M,59,25472,37067
43,Tennessee,M,60,24629,37255
43,Tennessee,M,61,23589,39018
43,Tennessee,M,62,23127,28319
43,Tennessee,M,63,21154,28739
43,Tennessee,M,64,21528,28386
43,Tennessee,M,65,20582,28521
43,Tennessee,M,66,18864,25328
43,Tennessee,M,67,18481,23030
43,Tennessee,M,68,18190,21827
43,Tennessee,M,69,17103,20597
43,Tennessee,M,70,17497,19838
43,Tennessee,M,71,15902,17716
43,Tennessee,M,72,15499,17521
43,Tennessee,M,73,14706,16467
43,Tennessee,M,74,13717,14753
43,Tennessee,M,75,13470,14055
43,Tennessee,M,76,12317,13680
43,Tennessee,M,77,11168,12304
43,Tennessee,M,78,10672,12340
43,Tennessee,M,79,9583,10930
43,Tennessee,M,80,8598,10116
43,Tennessee,M,81,7322,9449
43,Tennessee,M,82,6452,8089
43,Tennessee,M,83,5562,7854
43,Tennessee,M,84,5033,6731
43,Tennessee,M,85,22207,32331
43,Tennessee,F,0,36986,41654
43,Tennessee,F,1,36418,41207
43,Tennessee,F,2,36341,41096
43,Tennessee,F,3,36124,39945
43,Tennessee,F,4,36724,39803
43,Tennessee,F,5,37237,39650
43,Tennessee,F,6,37301,39830
43,Tennessee,F,7,37972,40617
43,Tennessee,F,8,39291,39550
43,Tennessee,F,9,39779,38981
43,Tennessee,F,10,40172,38970
43,Tennessee,F,11,39320,38800
43,Tennessee,F,12,37841,39457
43,Tennessee,F,13,37751,39966
43,Tennessee,F,14,38140,39992
43,Tennessee,F,15,38127,40397
43,Tennessee,F,16,37180,41672
43,Tennessee,F,17,37712,41922
43,Tennessee,F,18,38794,39486
43,Tennessee,F,19,41069,37269
43,Tennessee,F,20,40966,37313
43,Tennessee,F,21,39776,38036
43,Tennessee,F,22,38057,39511
43,Tennessee,F,23,37569,40316
43,Tennessee,F,24,36220,39746
43,Tennessee,F,25,38426,40139
43,Tennessee,F,26,37640,40682
43,Tennessee,F,27,38679,48581
43,Tennessee,F,28,40982,46327
43,Tennessee,F,29,43251,45846
43,Tennessee,F,30,43104,41500
43,Tennessee,F,31,40739,40367
43,Tennessee,F,32,39868,38349
43,Tennessee,F,33,40149,40812
43,Tennessee,F,34,41999,39743
43,Tennessee,F,35,45170,40560
43,Tennessee,F,36,46575,43390
43,Tennessee,F,37,45720,45311
43,Tennessee,F,38,45539,45048
43,Tennessee,F,39,46228,42362
43,Tennessee,F,40,47199,41920
43,Tennessee,F,41,45660,41697
43,Tennessee,F,42,45959,43766
43,Tennessee,F,43,46308,46960
43,Tennessee,F,44,44914,48801
43,Tennessee,F,45,45282,47552
43,Tennessee,F,46,43943,47340
43,Tennessee,F,47,42004,48266
43,Tennessee,F,48,41435,48205
43,Tennessee,F,49,39967,46881
43,Tennessee,F,50,40364,47040
43,Tennessee,F,51,40180,47277
43,Tennessee,F,52,39317,45529
43,Tennessee,F,53,41528,46180
43,Tennessee,F,54,31381,44780
43,Tennessee,F,55,31647,42574
43,Tennessee,F,56,31434,42183
43,Tennessee,F,57,32390,40796
43,Tennessee,F,58,29319,40796
43,Tennessee,F,59,27788,40763
43,Tennessee,F,60,27227,39895
43,Tennessee,F,61,25572,41149
43,Tennessee,F,62,25492,31308
43,Tennessee,F,63,23652,31296
43,Tennessee,F,64,24523,30992
43,Tennessee,F,65,23950,31582
43,Tennessee,F,66,22335,28314
43,Tennessee,F,67,21949,26397
43,Tennessee,F,68,21769,25723
43,Tennessee,F,69,21193,23869
43,Tennessee,F,70,21519,23428
43,Tennessee,F,71,19993,21436
43,Tennessee,F,72,20348,21942
43,Tennessee,F,73,19593,21182
43,Tennessee,F,74,19521,19373
43,Tennessee,F,75,19333,18833
43,Tennessee,F,76,18527,18385
43,Tennessee,F,77,17214,17593
43,Tennessee,F,78,17079,17676
43,Tennessee,F,79,15985,15877
43,Tennessee,F,80,14932,15899
43,Tennessee,F,81,13372,14740
43,Tennessee,F,82,12072,14145
43,Tennessee,F,83,11141,13431
43,Tennessee,F,84,10501,12493
43,Tennessee,F,85,60206,73831
44,Texas,M,0,172223,212360
44,Texas,M,1,165635,208828
44,Texas,M,2,165337,206795
44,Texas,M,3,164292,205343
44,Texas,M,4,165785,204173
44,Texas,M,5,166278,200533
44,Texas,M,6,167170,198372
44,Texas,M,7,169210,197368
44,Texas,M,8,171199,185436
44,Texas,M,9,170521,178927
44,Texas,M,10,173734,178789
44,Texas,M,11,167859,177846
44,Texas,M,12,166474,179606
44,Texas,M,13,166014,179420
44,Texas,M,14,166081,179991
44,Texas,M,15,167257,180973
44,Texas,M,16,165881,182812
44,Texas,M,17,171567,182703
44,Texas,M,18,170011,179710
44,Texas,M,19,164671,175486
44,Texas,M,20,163295,172892
44,Texas,M,21,153946,172989
44,Texas,M,22,150839,176098
44,Texas,M,23,152673,181611
44,Texas,M,24,153769,186181
44,Texas,M,25,156739,188651
44,Texas,M,26,153181,199455
44,Texas,M,27,155480,191280
44,Texas,M,28,161048,191723
44,Texas,M,29,165852,181112
44,Texas,M,30,167982,175598
44,Texas,M,31,158505,175282
44,Texas,M,32,153855,171141
44,Texas,M,33,151149,174943
44,Texas,M,34,155095,168343
44,Texas,M,35,164514,172567
44,Texas,M,36,167136,175922
44,Texas,M,37,168668,180902
44,Texas,M,38,167261,180130
44,Texas,M,39,169195,169419
44,Texas,M,40,173212,164824
44,Texas,M,41,164647,161303
44,Texas,M,42,163690,165884
44,Texas,M,43,161774,173192
44,Texas,M,44,154542,174205
44,Texas,M,45,154603,173582
44,Texas,M,46,145891,172346
44,Texas,M,47,141254,172889
44,Texas,M,48,133710,174736
44,Texas,M,49,129998,165937
44,Texas,M,50,128278,163585
44,Texas,M,51,123298,160850
44,Texas,M,52,120815,153283
44,Texas,M,53,126031,153748
44,Texas,M,54,95701,143253
44,Texas,M,55,95537,138583
44,Texas,M,56,93337,130699
44,Texas,M,57,91482,126454
44,Texas,M,58,82603,124352
44,Texas,M,59,76614,118395
44,Texas,M,60,73441,115631
44,Texas,M,61,69422,119570
44,Texas,M,62,67820,90079
44,Texas,M,63,63502,89113
44,Texas,M,64,62593,86902
44,Texas,M,65,62994,84399
44,Texas,M,66,57324,75150
44,Texas,M,67,55581,68894
44,Texas,M,68,54657,65189
44,Texas,M,69,53235,60736
44,Texas,M,70,52902,58483
44,Texas,M,71,49046,54221
44,Texas,M,72,46608,51547
44,Texas,M,73,44784,51162
44,Texas,M,74,42390,45654
44,Texas,M,75,40487,43322
44,Texas,M,76,37785,41295
44,Texas,M,77,35332,39489
44,Texas,M,78,33199,38518
44,Texas,M,79,29635,34155
44,Texas,M,80,27357,31898
44,Texas,M,81,21864,29467
44,Texas,M,82,20249,26841
44,Texas,M,83,16946,24591
44,Texas,M,84,15033,21858
44,Texas,M,85,69392,109433
44,Texas,F,0,164724,202708
44,Texas,F,1,158669,199810
44,Texas,F,2,157386,197805
44,Texas,F,3,157374,195246
44,Texas,F,4,158236,194239
44,Texas,F,5,158722,193335
44,Texas,F,6,160506,188872
44,Texas,F,7,162126,188901
44,Texas,F,8,163788,176807
44,Texas,F,9,163500,171257
44,Texas,F,10,165717,170182
44,Texas,F,11,160176,170273
44,Texas,F,12,159167,171119
44,Texas,F,13,158693,170903
44,Texas,F,14,158580,172160
44,Texas,F,15,159654,173125
44,Texas,F,16,155841,174312
44,Texas,F,17,158372,174122
44,Texas,F,18,156767,167089
44,Texas,F,19,156778,165500
44,Texas,F,20,156625,163358
44,Texas,F,21,147729,162487
44,Texas,F,22,144433,167148
44,Texas,F,23,147865,171506
44,Texas,F,24,146961,170280
44,Texas,F,25,151098,171463
44,Texas,F,26,148823,184113
44,Texas,F,27,151810,181047
44,Texas,F,28,158452,180954
44,Texas,F,29,165252,173725
44,Texas,F,30,164600,164621
44,Texas,F,31,155658,166391
44,Texas,F,32,150518,165038
44,Texas,F,33,148996,168463
44,Texas,F,34,152593,163898
44,Texas,F,35,163350,168912
44,Texas,F,36,167597,174075
44,Texas,F,37,168463,179467
44,Texas,F,38,168421,178232
44,Texas,F,39,169355,168167
44,Texas,F,40,171412,160986
44,Texas,F,41,164244,159286
44,Texas,F,42,163809,162595
44,Texas,F,43,162822,171490
44,Texas,F,44,155226,174336
44,Texas,F,45,155427,174769
44,Texas,F,46,149105,173570
44,Texas,F,47,144081,173569
44,Texas,F,48,136873,175589
44,Texas,F,49,133610,167009
44,Texas,F,50,133121,166679
44,Texas,F,51,127211,165361
44,Texas,F,52,125058,157127
44,Texas,F,53,129694,156170
44,Texas,F,54,99379,150187
44,Texas,F,55,100403,145009
44,Texas,F,56,97778,137342
44,Texas,F,57,95755,133928
44,Texas,F,58,87189,132764
44,Texas,F,59,82764,125965
44,Texas,F,60,79048,123963
44,Texas,F,61,75160,127832
44,Texas,F,62,74358,97210
44,Texas,F,63,70332,98081
44,Texas,F,64,70089,94872
44,Texas,F,65,71266,92604
44,Texas,F,66,65074,83347
44,Texas,F,67,64383,78672
44,Texas,F,68,63639,74319
44,Texas,F,69,62713,70485
44,Texas,F,70,64996,68972
44,Texas,F,71,59894,64274
44,Texas,F,72,58527,63227
44,Texas,F,73,57708,63683
44,Texas,F,74,56446,57435
44,Texas,F,75,55989,56080
44,Texas,F,76,52656,54423
44,Texas,F,77,48993,52482
44,Texas,F,78,47681,53907
44,Texas,F,79,44609,48607
44,Texas,F,80,42132,46399
44,Texas,F,81,35378,44418
44,Texas,F,82,33852,41838
44,Texas,F,83,30076,40489
44,Texas,F,84,27961,36821
44,Texas,F,85,171538,223439
45,Utah,M,0,23301,29235
45,Utah,M,1,22158,28516
45,Utah,M,2,21405,27702
45,Utah,M,3,20881,26481
45,Utah,M,4,20278,26297
45,Utah,M,5,20350,25857
45,Utah,M,6,19491,25340
45,Utah,M,7,19762,24789
45,Utah,M,8,19789,24131
45,Utah,M,9,20113,23366
45,Utah,M,10,20147,22746
45,Utah,M,11,19891,22474
45,Utah,M,12,19465,21763
45,Utah,M,13,19737,22002
45,Utah,M,14,19925,21076
45,Utah,M,15,20927,21390
45,Utah,M,16,21260,21564
45,Utah,M,17,22192,22144
45,Utah,M,18,23253,22208
45,Utah,M,19,20774,19149
45,Utah,M,20,18204,16040
45,Utah,M,21,22742,22625
45,Utah,M,22,24472,28016
45,Utah,M,23,24549,30845
45,Utah,M,24,22611,30213
45,Utah,M,25,20624,27876
45,Utah,M,26,18768,26869
45,Utah,M,27,17617,27308
45,Utah,M,28,17337,26183
45,Utah,M,29,17334,25675
45,Utah,M,30,17000,21673
45,Utah,M,31,15464,19517
45,Utah,M,32,15024,17830
45,Utah,M,33,14616,17844
45,Utah,M,34,14135,17300
45,Utah,M,35,14606,17002
45,Utah,M,36,14853,17783
45,Utah,M,37,15156,17763
45,Utah,M,38,15398,17701
45,Utah,M,39,15449,16198
45,Utah,M,40,15657,15823
45,Utah,M,41,15011,15565
45,Utah,M,42,14933,15016
45,Utah,M,43,15056,15632
45,Utah,M,44,14399,15824
45,Utah,M,45,14536,16042
45,Utah,M,46,13868,16177
45,Utah,M,47,13366,16402
45,Utah,M,48,12628,16549
45,Utah,M,49,12075,15795
45,Utah,M,50,11802,15564
45,Utah,M,51,11189,15671
45,Utah,M,52,10900,14971
45,Utah,M,53,11152,15105
45,Utah,M,54,8406,14403
45,Utah,M,55,8393,13687
45,Utah,M,56,8546,12956
45,Utah,M,57,8513,12379
45,Utah,M,58,7482,12167
45,Utah,M,59,6799,11487
45,Utah,M,60,6578,11250
45,Utah,M,61,6375,11287
45,Utah,M,62,6087,8530
45,Utah,M,63,5808,8426
45,Utah,M,64,5543,8686
45,Utah,M,65,5686,8649
45,Utah,M,66,5080,7529
45,Utah,M,67,5005,6764
45,Utah,M,68,4939,6494
45,Utah,M,69,4901,6287
45,Utah,M,70,4782,5862
45,Utah,M,71,4699,5638
45,Utah,M,72,4334,5246
45,Utah,M,73,4257,5251
45,Utah,M,74,4168,4685
45,Utah,M,75,3960,4571
45,Utah,M,76,3771,4372
45,Utah,M,77,3376,4281
45,Utah,M,78,3317,4020
45,Utah,M,79,3051,3885
45,Utah,M,80,2772,3418
45,Utah,M,81,2451,3252
45,Utah,M,82,2348,3051
45,Utah,M,83,1892,2722
45,Utah,M,84,1674,2464
45,Utah,M,85,7320,12193
45,Utah,F,0,21933,27834
45,Utah,F,1,21112,26799
45,Utah,F,2,20096,25899
45,Utah,F,3,19701,24842
45,Utah,F,4,19236,25311
45,Utah,F,5,18886,24615
45,Utah,F,6,18341,23948
45,Utah,F,7,18563,23665
45,Utah,F,8,18682,22685
45,Utah,F,9,18869,22232
45,Utah,F,10,19151,21313
45,Utah,F,11,18875,21040
45,Utah,F,12,18583,20654
45,Utah,F,13,18660,20414
45,Utah,F,14,19100,19786
45,Utah,F,15,19526,20099
45,Utah,F,16,19940,20492
45,Utah,F,17,20930,21133
45,Utah,F,18,23281,22406
45,Utah,F,19,25048,22812
45,Utah,F,20,25367,22985
45,Utah,F,21,24027,22637
45,Utah,F,22,22742,22164
45,Utah,F,23,21761,23551
45,Utah,F,24,19760,22733
45,Utah,F,25,18928,21791
45,Utah,F,26,17229,21735
45,Utah,F,27,16507,24867
45,Utah,F,28,16187,23985
45,Utah,F,29,16494,23162
45,Utah,F,30,15884,23154
45,Utah,F,31,14833,20397
45,Utah,F,32,13982,19178
45,Utah,F,33,13697,18847
45,Utah,F,34,13509,18051
45,Utah,F,35,13963,17500
45,Utah,F,36,14680,17293
45,Utah,F,37,15045,17758
45,Utah,F,38,15050,16958
45,Utah,F,39,15305,15968
45,Utah,F,40,15333,15093
45,Utah,F,41,14854,14724
45,Utah,F,42,14874,14905
45,Utah,F,43,14867,14953
45,Utah,F,44,14197,15458
45,Utah,F,45,14302,15999
45,Utah,F,46,13897,16029
45,Utah,F,47,13174,16514
45,Utah,F,48,12628,16210
45,Utah,F,49,12181,15788
45,Utah,F,50,11854,15472
45,Utah,F,51,11202,15702
45,Utah,F,52,11007,15087
45,Utah,F,53,11307,15034
45,Utah,F,54,8440,14581
45,Utah,F,55,8591,13860
45,Utah,F,56,8949,13337
45,Utah,F,57,8611,12668
45,Utah,F,58,7648,12591
45,Utah,F,59,7244,11759
45,Utah,F,60,7110,11560
45,Utah,F,61,6599,11787
45,Utah,F,62,6561,8823
45,Utah,F,63,6202,8796
45,Utah,F,64,6083,9409
45,Utah,F,65,6113,9029
45,Utah,F,66,5617,7859
45,Utah,F,67,5459,7529
45,Utah,F,68,5560,7327
45,Utah,F,69,5455,6769
45,Utah,F,70,5574,6691
45,Utah,F,71,5253,6325
45,Utah,F,72,4977,6065
45,Utah,F,73,5051,6062
45,Utah,F,74,4859,5527
45,Utah,F,75,4909,5285
45,Utah,F,76,4745,5353
45,Utah,F,77,4491,5142
45,Utah,F,78,4209,5045
45,Utah,F,79,4152,4741
45,Utah,F,80,3834,4400
45,Utah,F,81,3560,4315
45,Utah,F,82,3279,3959
45,Utah,F,83,2911,3868
45,Utah,F,84,2784,3572
45,Utah,F,85,14762,20705
46,Vermont,M,0,3358,3365
46,Vermont,M,1,3435,3464
46,Vermont,M,2,3378,3125
46,Vermont,M,3,3538,3359
46,Vermont,M,4,3710,3468
46,Vermont,M,5,3924,3457
46,Vermont,M,6,4038,3312
46,Vermont,M,7,4143,3459
46,Vermont,M,8,4212,3491
